name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	resection	status_description	hemisphere	lobe	dataset
B21	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B22	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B23	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B24	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B25	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B26	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B27	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B28	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B29	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B30	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B31	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B32	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B33	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B34	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B35	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	frontal	trained
B36	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B37	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B38	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B39	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B40	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B41	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	frontal	unused
B42	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	temporal	unused
B43	ECOG	µV	0.08	300	1000	not applied	preserved	artifact	L	temporal	unused
B44	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B45	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	central	trained
B46	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B47	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B48	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B49	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B50	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B51	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B52	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B53	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B54	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B55	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B56	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	parietal	trained
B57	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	temporal	trained
B58	ECOG	µV	0.08	300	1000	not applied	resected	normal	L	temporal	trained
B59	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B60	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B61	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B62	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B63	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
B64	ECOG	µV	0.08	300	1000	not applied	preserved	normal	L	temporal	trained
